step,wallclock_seconds,split,layer,mean_l2_norm
650,107.58342053199999,train,0,21.656421661376953
650,107.58342053199999,train,1,21.40290069580078
650,107.58342053199999,train,2,21.407682418823242
650,107.58342053199999,train,3,27.311859130859375
660,109.112314918,train,0,21.642702102661133
660,109.112314918,train,1,21.38362693786621
660,109.112314918,train,2,21.385833740234375
660,109.112314918,train,3,27.348377227783203
670,110.643883868,train,0,21.62714195251465
670,110.643883868,train,1,21.363832473754883
670,110.643883868,train,2,21.366209030151367
670,110.643883868,train,3,27.394071578979492
680,112.17267675,train,0,21.610305786132812
680,112.17267675,train,1,21.341262817382812
680,112.17267675,train,2,21.346298217773438
680,112.17267675,train,3,27.435588836669922
690,113.70388876,train,0,21.593158721923828
690,113.70388876,train,1,21.322290420532227
690,113.70388876,train,2,21.32442283630371
690,113.70388876,train,3,27.483171463012695
700,115.232448416,train,0,21.578285217285156
700,115.232448416,train,1,21.30213165283203
700,115.232448416,train,2,21.305479049682617
700,115.232448416,train,3,27.523494720458984
700,115.293241215,valid,0,21.577653884887695
700,115.293241215,valid,1,21.299951553344727
700,115.293241215,valid,2,21.30228042602539
700,115.293241215,valid,3,27.527088165283203
710,116.822179233,train,0,21.56496810913086
710,116.822179233,train,1,21.281654357910156
710,116.822179233,train,2,21.28561019897461
710,116.822179233,train,3,27.55776023864746
720,118.351426401,train,0,21.549144744873047
720,118.351426401,train,1,21.26274871826172
720,118.351426401,train,2,21.26418113708496
720,118.351426401,train,3,27.594409942626953
730,119.880625907,train,0,21.534591674804688
730,119.880625907,train,1,21.240610122680664
730,119.880625907,train,2,21.245285034179688
730,119.880625907,train,3,27.62628746032715
740,121.40906247599999,train,0,21.520671844482422
740,121.40906247599999,train,1,21.22113037109375
740,121.40906247599999,train,2,21.224895477294922
740,121.40906247599999,train,3,27.66412925720215
750,122.936981692,train,0,21.505592346191406
750,122.936981692,train,1,21.200782775878906
750,122.936981692,train,2,21.20358657836914
750,122.936981692,train,3,27.704626083374023
760,124.46712743100001,train,0,21.491455078125
760,124.46712743100001,train,1,21.18069839477539
760,124.46712743100001,train,2,21.186695098876953
760,124.46712743100001,train,3,27.741230010986328
770,125.994947898,train,0,21.476049423217773
770,125.994947898,train,1,21.159198760986328
770,125.994947898,train,2,21.168155670166016
770,125.994947898,train,3,27.77733039855957
780,127.52356696,train,0,21.461803436279297
780,127.52356696,train,1,21.140256881713867
780,127.52356696,train,2,21.14916229248047
780,127.52356696,train,3,27.79889678955078
790,129.054474558,train,0,21.445865631103516
790,129.054474558,train,1,21.121074676513672
790,129.054474558,train,2,21.12877655029297
790,129.054474558,train,3,27.8319091796875
800,130.58272953300002,train,0,21.432161331176758
800,130.58272953300002,train,1,21.104236602783203
800,130.58272953300002,train,2,21.110797882080078
800,130.58272953300002,train,3,27.872053146362305
800,130.63919263,valid,0,21.431228637695312
800,130.63919263,valid,1,21.103078842163086
800,130.63919263,valid,2,21.109283447265625
800,130.63919263,valid,3,27.87194061279297
810,132.17156026400002,train,0,21.419790267944336
810,132.17156026400002,train,1,21.08842658996582
810,132.17156026400002,train,2,21.095632553100586
810,132.17156026400002,train,3,27.88925552368164
820,133.70165571500002,train,0,21.407394409179688
820,133.70165571500002,train,1,21.068588256835938
820,133.70165571500002,train,2,21.07225799560547
820,133.70165571500002,train,3,27.916641235351562
830,135.22692257,train,0,21.390487670898438
830,135.22692257,train,1,21.049650192260742
830,135.22692257,train,2,21.05472183227539
830,135.22692257,train,3,27.946571350097656
840,136.75490447800001,train,0,21.374502182006836
840,136.75490447800001,train,1,21.027570724487305
840,136.75490447800001,train,2,21.0335693359375
840,136.75490447800001,train,3,27.976520538330078
850,138.28218010100002,train,0,21.360410690307617
850,138.28218010100002,train,1,21.00982666015625
850,138.28218010100002,train,2,21.015945434570312
850,138.28218010100002,train,3,28.007400512695312
860,139.808158942,train,0,21.34695816040039
860,139.808158942,train,1,20.991779327392578
860,139.808158942,train,2,20.99653434753418
