step,wallclock_seconds,split,loss
3160,366.348289954,train,1.5959551334381104
3170,367.496571096,train,1.5381369590759277
3180,368.643309657,train,1.5876649618148804
3190,369.791543746,train,1.6032519340515137
3200,370.939336426,train,1.6255418062210083
3200,370.980340184,valid,1.5493791103363037
3210,372.126851063,train,1.5887378454208374
3220,373.273493354,train,1.5583471059799194
3230,374.421709937,train,1.5925772190093994
3240,375.569274825,train,1.5698778629302979
3250,376.716357481,train,1.584190845489502
3260,377.863165141,train,1.5331214666366577
3270,379.011599038,train,1.5883339643478394
3280,380.16195619900003,train,1.6228069067001343
3290,381.312349024,train,1.5881495475769043
3300,382.45932205,train,1.5858899354934692
3300,382.500223689,valid,1.605932593345642
3310,383.64668148,train,1.6351184844970703
3320,384.793210447,train,1.5724241733551025
3330,385.940336094,train,1.5848321914672852
3340,387.09032369,train,1.619207501411438
3350,388.239537918,train,1.6251887083053589
3360,389.386212695,train,1.6044840812683105
3370,390.532851875,train,1.5465800762176514
3380,391.679709812,train,1.6267197132110596
3390,392.826495609,train,1.6201473474502563
3400,393.972898881,train,1.5891317129135132
3400,394.014155185,valid,1.5870051383972168
3410,395.160776913,train,1.6330984830856323
3420,396.309548074,train,1.5378899574279785
3430,397.456678554,train,1.5662565231323242
3440,398.604268857,train,1.5987284183502197
3450,399.753287164,train,1.5787253379821777
3460,400.900715328,train,1.5422075986862183
3470,402.04794344100003,train,1.5711567401885986
3480,403.194813006,train,1.5971264839172363
3490,404.344142571,train,1.6341166496276855
3500,405.493192532,train,1.5738199949264526
3500,405.534609334,valid,1.60841965675354
3510,406.681690228,train,1.5497735738754272
3520,407.829316134,train,1.6114022731781006
3530,408.976834698,train,1.5963966846466064
3540,410.124349795,train,1.5579338073730469
3550,411.272416485,train,1.5716406106948853
3560,412.420977153,train,1.5963506698608398
3570,413.569221503,train,1.5616700649261475
3580,414.716155362,train,1.5655829906463623
3590,415.863628023,train,1.575791835784912
3600,417.010174538,train,1.573958396911621
3600,417.050660771,valid,1.5428905487060547
3610,418.197113031,train,1.524588942527771
3620,419.343724831,train,1.5955536365509033
3630,420.491120753,train,1.5946885347366333
3640,421.63737948200003,train,1.6075372695922852
3650,422.784139298,train,1.60352623462677
